id,rL,rLrL,rQvrai
1,-1.08070,-1.06969,-1.08686
2,-0.74304,-0.77737,-0.78087
3,-0.95481,-0.96270,-0.96027
4,-1.32005,-1.26659,-1.32313
5,-0.71231,-0.74992,-0.79532
6,-0.55320,-0.60552,-0.63629
7,-0.48618,-0.54358,-0.60751
8,-0.73119,-0.76680,-0.85805
9,-0.77730,-0.80781,-0.78705
10,-1.28859,-1.24119,-1.13043
11,-0.52993,-0.58409,-0.49281
12,-0.96479,-0.97127,-0.92659
13,-1.10068,-1.08646,-1.12740
14,-1.11297,-1.09674,-1.13713
15,-0.86941,-0.88877,-0.83297
16,-1.34009,-1.28268,-1.26640
17,-0.58292,-0.63278,-0.58589
18,-1.03594,-1.03192,-1.00983
19,-0.72381,-0.76020,-0.80432
20,-1.02768,-1.02493,-0.99161
21,-0.69049,-0.73034,-0.73409
22,-1.63141,-1.50988,-1.45394
23,-0.65160,-0.69527,-0.75049
24,-0.90519,-0.91988,-0.94653
25,-0.53917,-0.59261,-0.61598
26,-1.15921,-1.13522,-1.05484
27,-0.90549,-0.92014,-0.87319
28,-0.78587,-0.81540,-0.88239
29,-1.01992,-1.01834,-1.06380
30,-1.49200,-1.40274,-1.35954
31,-0.86134,-0.88173,-0.93404
32,-1.18956,-1.16031,-1.20965
33,-0.81602,-0.84200,-0.79859
34,-0.43491,-0.49573,-0.53079
35,-0.64063,-0.68534,-0.64502
36,-1.46994,-1.38552,-1.36391
37,-1.46558,-1.38211,-1.41581
38,-0.85678,-0.87774,-0.89995
39,-0.68722,-0.72740,-0.77982
40,-0.61655,-0.66347,-0.71001
41,-1.38768,-1.32066,-1.36372
42,-0.64266,-0.68718,-0.70420
43,-1.57867,-1.46969,-1.45341
44,-0.98041,-0.98465,-0.98501
45,-0.99099,-0.99370,-0.85206
46,-1.08638,-1.07447,-1.07863
47,-1.29321,-1.24493,-1.22167
48,-0.55977,-0.61156,-0.57999
49,-1.24079,-1.20233,-1.16433
50,-1.06972,-1.06046,-1.07380
51,0.66511,0.62557,0.59864
52,0.22284,0.15300,0.11092
53,0.95649,0.95290,0.91701
54,0.93857,0.93241,0.93918
55,0.97085,0.96937,1.00803
56,1.20265,1.23934,1.24095
57,0.89755,0.88567,0.91351
58,1.07905,1.09439,1.08172
59,0.67531,0.63681,0.58770
60,0.81279,0.78988,0.76844
61,1.01467,1.01978,0.97538
62,0.91413,0.90453,0.86402
63,0.49096,0.43600,0.53624
64,1.47368,1.56519,1.61050
65,1.31564,1.37385,1.35376
66,0.93902,0.93293,1.02017
67,1.31852,1.37730,1.45692
68,1.15192,1.17957,1.16822
69,0.76885,0.74066,0.67200
70,1.27511,1.32538,1.25102
71,0.89633,0.88429,0.87441
72,0.96106,0.95815,0.95911
73,0.58013,0.53250,0.62578
74,1.18784,1.22185,1.19334
75,0.98587,0.98662,0.94601
76,0.92073,0.91205,0.97089
77,0.55652,0.50683,0.45856
78,0.78406,0.75767,0.81171
79,0.97555,0.97476,0.97689
80,0.78645,0.76034,0.76048
81,1.18998,1.22437,1.25226
82,1.30110,1.35643,1.38920
83,0.88607,0.87264,0.76694
84,1.22969,1.27136,1.24387
85,1.44058,1.52481,1.41115
86,0.58793,0.54099,0.45446
87,1.00883,1.01305,1.01116
88,0.90643,0.89577,0.91938
89,0.85940,0.84243,0.95706
90,0.53220,0.48048,0.51793
91,0.59734,0.55127,0.60689
92,0.92695,0.91914,0.85675
93,0.95974,0.95664,0.99283
94,1.09079,1.10805,1.08721
95,1.24342,1.28766,1.29537
96,0.64523,0.60371,0.49798
97,1.52873,1.63271,1.68064
98,0.95899,0.95577,0.99362
99,0.95500,0.95121,1.07624
100,1.01809,1.02374,0.97750
