id,rL,rLrL,rQvrai
1,-1.19404,-1.16073,-1.23816
2,-0.41031,-0.47170,-0.49726
3,-0.83518,-0.85666,-0.80883
4,-0.66575,-0.70640,-0.68621
5,-1.37315,-1.30527,-1.30406
6,-0.80285,-0.82832,-0.85069
7,-0.99735,-0.99647,-0.97295
8,-0.87485,-0.89123,-0.83768
9,-1.33753,-1.27691,-1.26699
10,-0.97063,-0.97370,-0.91252
11,-1.12287,-1.10196,-1.10291
12,-0.79717,-0.82332,-0.78019
13,-0.97509,-0.97751,-0.97942
14,-0.59489,-0.64227,-0.64391
15,-1.03326,-1.02689,-1.08882
16,-1.18325,-1.15188,-1.12045
17,-1.70202,-1.55814,-1.54255
18,-0.51084,-0.56523,-0.59650
19,-0.59783,-0.64494,-0.63194
20,-0.63580,-0.67938,-0.62785
21,-1.15491,-1.12852,-1.07350
22,-0.82282,-0.84585,-0.88687
23,-0.89221,-0.90628,-0.96992
24,-1.13446,-1.11159,-1.05157
25,-0.95226,-0.95799,-0.94299
26,-0.81156,-0.83597,-0.80221
27,-1.00027,-0.99894,-0.99041
28,-1.31016,-1.25499,-1.16176
29,-1.18165,-1.15056,-1.16538
30,-0.92526,-0.93481,-0.97416
31,-1.14667,-1.12170,-1.14375
32,-0.88721,-0.90194,-0.84079
33,-0.66323,-0.70412,-0.69806
34,-0.51507,-0.56914,-0.58023
35,-1.04564,-1.03734,-1.11844
36,-1.27501,-1.22667,-1.30697
37,-0.57532,-0.62443,-0.55130
38,-1.44589,-1.36260,-1.30377
39,-0.95451,-0.95992,-0.89242
40,-1.11393,-1.09453,-1.08076
41,-0.90140,-0.91423,-0.91715
42,-1.07874,-1.06515,-1.01474
43,-1.12686,-1.10528,-1.15967
44,-1.30643,-1.25200,-1.19756
45,-1.03660,-1.02971,-1.05321
46,-1.00674,-1.00444,-1.08269
47,-0.28196,-0.35008,-0.35547
48,-0.96552,-0.96934,-0.96272
49,-0.42031,-0.48107,-0.49896
50,-1.14347,-1.11906,-1.21425
51,1.28031,1.32830,1.35305
52,1.05396,1.06246,1.03226
53,1.40186,1.47423,1.45597
54,1.00984,1.01154,0.98881
55,1.42146,1.49797,1.53778
56,0.89251,0.87754,0.84994
57,0.87082,0.85299,0.76243
58,1.48769,1.57862,1.62053
59,0.87776,0.86083,0.77572
60,0.68741,0.64824,0.63393
61,0.99186,0.99086,1.03420
62,0.92085,0.90971,0.86746
63,1.24048,1.28097,1.28731
64,1.20082,1.23407,1.18896
65,0.93367,0.92431,1.02985
66,1.18394,1.21418,1.16471
67,1.39089,1.46097,1.45778
68,0.76684,0.73629,0.77780
69,0.89864,0.88448,0.87848
70,0.84369,0.82239,0.82782
71,0.97804,0.97501,1.04289
72,0.47347,0.41580,0.37908
73,0.56684,0.51640,0.48472
74,0.99512,0.99460,0.97890
75,1.64607,1.77413,1.83703
76,0.92502,0.91446,0.88666
77,0.87592,0.85876,0.91486
78,0.94437,0.93651,0.94651
79,0.73956,0.70595,0.65294
80,0.97414,0.97055,0.92890
81,0.88314,0.86692,0.81648
82,0.77305,0.74322,0.74367
83,0.97342,0.96972,0.92876
84,0.26129,0.19204,0.16000
85,0.84675,0.82583,0.83431
86,1.07399,1.08568,1.11880
87,0.56413,0.51346,0.48034
88,0.46160,0.40311,0.38755
89,0.57688,0.52730,0.58258
90,1.18990,1.22120,1.26687
91,1.21804,1.25441,1.30376
92,0.52064,0.46645,0.37645
93,0.91267,0.90042,0.85986
94,0.96489,0.95995,0.95037
95,0.96089,0.95538,0.93771
96,1.21331,1.24881,1.34865
97,1.05303,1.06139,1.10619
98,1.24594,1.28744,1.21755
99,0.71723,0.68119,0.64816
100,0.80609,0.78015,0.83620
