Gene,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id21,id22,id23,id24,id25,id26,id27,id28,id29,id30,id31,id32,id33,id34,id35,id36,id37,id38,id39,id40,id41,id42,id43,id44,id45,id46,id47,id48,id49,id50,id51,id52,id53,id54,id55,id56,id57,id58,id59,id60,id61,id62,id63,id64,id65,id66,id67,id68,id69,id70,id71,id72,id73,id74,id75,id76,id77,id78,id79,id80,id81,id82,id83,id84,id85,id86,id87,id88,id89,id90,id91,id92,id93,id94,id95,id96,id97,id98,id99,id100
x1,2.34945,3.04095,2.84572,3.68874,4.44273,2.70748,2.30910,2.31277,2.08321,3.49498,2.46676,3.47631,3.31656,3.52227,3.71900,3.53627,3.68590,2.89165,1.07996,3.63860,1.82999,4.01928,1.46815,3.54459,2.51229,1.75187,3.06929,2.90461,4.55689,4.54290,2.77142,1.42850,1.74896,3.20670,3.34808,2.59575,5.02620,2.76581,3.14448,2.87801,1.57272,2.56457,3.34716,4.01803,3.66390,3.59862,5.16602,2.65385,4.85970,1.79308,5.75005,2.99759,3.43722,1.55087,3.66066,3.82623,4.99198,3.36503,4.13449,3.08792,4.82754,4.12604,5.09762,4.72755,5.32347,4.00740,3.54572,4.36938,4.25504,6.26395,4.01051,3.43867,4.49194,5.41583,4.96688,3.59834,3.29861,3.35293,5.07826,3.82417,4.59855,5.49573,4.57550,3.84353,3.96586,3.32724,4.18356,4.55253,4.60417,3.68483,2.97846,2.59168,3.89865,3.35594,4.92455,3.76499,2.23391,3.87989,3.97501,3.38480
x2,1.64672,5.06145,2.27928,1.68357,4.09280,4.29834,2.91019,3.80003,2.90602,2.93994,2.12662,2.79540,2.03395,3.30328,2.66400,3.05913,3.09183,3.06447,4.05264,4.31558,3.25507,1.24864,2.14991,4.94785,4.25069,1.80483,1.66052,2.95041,2.71072,4.19601,2.43123,3.70266,2.42156,2.43947,3.36431,3.49839,4.58020,3.98444,4.72090,2.98052,4.55943,1.98190,4.64838,0.76439,3.58284,5.28965,3.46189,2.55885,2.96626,2.38846,5.00070,3.66351,3.64012,2.18224,3.31562,1.86427,5.30771,4.87352,4.95514,2.81604,3.76559,4.66497,4.97702,2.41853,3.97567,4.62651,4.19490,2.69214,4.54373,3.09726,4.62718,3.10139,3.87516,3.44996,5.34945,4.37031,3.74939,3.90358,5.08530,3.42675,4.57548,4.31089,5.94326,4.04749,4.37067,4.22677,3.20504,4.28072,2.21766,4.18621,5.43832,3.43486,3.81703,3.00809,3.49787,3.86364,4.99306,4.73146,3.81176,4.16189
x3,2.81649,3.19117,3.12258,4.02943,2.93168,4.01418,3.67535,2.35977,2.03165,4.07670,1.39887,2.61696,3.21508,3.42347,0.64390,2.97495,3.95885,3.52852,2.66852,4.30135,2.60300,3.73081,2.26323,1.94664,1.36331,2.03484,2.50898,2.99382,1.83862,4.32796,3.57760,3.65793,2.85766,2.88060,1.92830,3.35553,4.79443,3.54974,2.44509,1.65504,4.26328,1.29508,0.86986,3.52128,2.47938,5.79165,0.63314,2.99603,1.64443,2.53219,4.60943,4.50033,4.03075,4.48532,3.35668,4.26590,3.93153,4.64769,3.95997,3.61382,4.40981,2.66409,5.73379,5.48745,3.80204,4.61470,4.10422,2.66708,4.69654,1.94511,2.86374,2.86268,3.27729,3.51414,4.68769,4.03224,4.46948,4.17156,2.75430,5.16061,4.71077,3.65408,5.08109,3.67020,2.85884,2.91099,4.70430,3.41869,3.86097,3.87214,3.42125,4.58816,4.58555,4.39652,4.99639,3.83220,4.61911,5.11313,4.35922,4.28903
x4,3.20761,3.85674,2.54520,3.39145,3.48852,1.88590,2.84247,3.09473,3.49219,4.40130,2.25105,2.64184,2.69005,3.51040,3.12471,2.75653,2.41643,0.64271,4.24590,2.15546,2.34262,2.43204,1.88810,3.69567,4.18992,2.16419,4.46225,2.88418,2.32089,2.15998,1.59009,2.46414,1.81368,4.26167,3.23226,2.05565,2.20886,0.11436,4.39070,3.37190,1.10506,4.17096,2.77457,3.67390,3.75329,3.45942,1.90669,2.71469,3.06832,3.16734,4.50096,1.57064,6.03108,2.63007,4.68856,3.43851,5.29761,1.66688,5.74592,3.39678,4.18592,2.86185,3.65637,3.29330,3.19630,3.78869,3.99468,4.15326,5.34122,4.34974,4.67416,3.02294,4.04500,3.33164,3.42891,4.36127,6.17237,3.48086,4.35535,5.24394,3.42203,3.84351,5.35408,4.45653,4.72670,2.80141,3.96630,4.01901,4.46965,3.32125,3.78954,4.60134,4.01528,3.67538,5.88574,3.43612,5.79310,4.97352,3.54755,4.09125
x5,2.90383,2.56703,3.66156,4.85294,2.01408,2.69797,3.61724,4.01238,2.84030,2.80181,1.94533,2.99696,3.33709,3.64073,2.48087,4.18146,3.10341,3.09371,1.92662,2.12306,2.97918,2.65942,3.12079,3.09601,3.13650,4.09337,3.48664,3.19234,4.60484,3.17595,2.09833,2.34251,2.61001,2.03378,5.57119,4.25508,2.31130,2.35130,2.81535,2.53352,2.41651,3.70986,1.44828,3.65631,5.25204,3.18215,2.13001,2.71485,4.10082,3.48344,2.76034,3.51194,4.01351,3.11046,3.94605,3.41618,5.57164,3.28116,4.49269,2.85472,2.29857,3.54375,4.52479,3.10089,6.20652,4.05573,4.55829,3.68117,4.78779,4.34223,4.60518,4.94317,4.62661,3.46012,2.79985,4.65435,3.97991,3.38888,4.84838,3.66666,5.01427,4.92842,5.06751,4.83201,2.96910,5.05955,3.46274,3.84070,2.95843,4.28488,3.57566,5.59126,4.33042,2.32419,5.05678,3.09473,5.48506,3.90977,4.28336,2.87341
x6,2.73999,3.06673,2.70667,3.67763,3.16194,1.97280,3.13883,3.10538,3.10877,2.65263,1.98445,2.83269,4.25785,2.74540,2.63816,1.84193,3.05987,2.76005,3.26962,2.27040,3.48582,2.07633,4.10792,3.27430,1.86456,2.87503,4.50765,1.15247,3.13364,3.28825,3.33361,3.87127,2.23544,3.75624,3.40493,3.20732,2.09104,4.01848,3.62381,3.78732,2.24149,3.40883,1.65672,4.36427,2.01254,3.54768,3.64405,4.88173,3.16472,3.18768,1.97509,2.92255,4.49173,2.03013,4.34192,3.16893,3.10337,4.15813,2.20008,1.94959,4.08449,3.65859,4.36374,3.08182,3.74131,2.54873,2.97965,2.61661,3.93688,3.32653,4.62660,3.87746,5.15571,3.99816,5.22708,4.25699,3.37896,4.97663,4.16336,4.14925,3.47914,2.85574,3.92181,3.70790,4.53829,5.75260,4.11128,5.04644,3.21494,2.58596,4.49313,3.25465,4.42175,4.47800,4.61856,3.40588,3.58770,5.86606,3.46060,4.56008
x7,3.05316,3.34573,3.66035,2.36279,2.42846,5.04092,3.95071,2.25422,3.91738,3.19250,3.02618,2.81366,3.75644,4.47320,1.80390,2.79997,3.81752,4.03415,2.06745,3.82063,4.23665,3.06335,3.41565,5.13617,3.99485,4.34573,2.76539,2.95458,3.70905,3.66398,3.43856,2.17507,1.66247,1.81696,2.44085,2.98986,5.41691,3.50125,2.83427,2.09784,1.16086,2.76268,3.06434,2.43666,2.84869,3.42037,2.41962,2.28654,1.99430,2.86581,2.62527,3.16005,3.83684,5.53429,2.30207,2.54039,5.38985,4.08384,3.37828,3.44441,4.18116,5.69194,5.22701,5.16140,4.21098,2.74088,3.40642,4.86011,4.58888,3.94504,3.04161,4.62019,6.03258,5.11528,3.83136,3.03768,5.11823,4.78274,4.14176,3.33285,4.86393,4.15150,3.01879,3.29269,5.97554,3.42861,4.07878,4.99921,4.59624,3.54400,4.47813,4.76497,4.42857,3.29391,2.94722,3.24887,4.12431,5.26687,5.36710,0.53852
x8,2.36297,4.78858,4.77767,1.54827,2.70484,3.60925,3.10482,3.75521,3.63113,3.30523,2.98027,2.77498,2.95419,5.76897,4.58865,2.87526,2.72544,2.87948,3.01442,3.72734,2.98164,4.10146,5.32873,3.51100,1.11316,3.90306,2.86693,2.47066,3.83593,2.30895,2.54067,2.96287,2.15398,4.12733,4.20499,2.73966,2.99334,1.77921,2.82918,2.89974,2.10984,2.13265,2.10126,4.02276,2.91076,3.65329,3.74058,1.45321,4.19086,3.13925,2.57106,4.01270,2.04477,4.43260,4.92688,4.77455,3.73158,4.43326,4.09019,3.14360,3.91187,3.67637,2.08331,3.74952,4.60877,3.66935,1.67053,4.97954,4.47984,5.43020,3.69599,2.67302,3.48381,1.89722,3.50204,3.97858,3.14109,4.58197,5.13845,4.56894,3.68029,5.02651,3.59914,5.07214,4.30906,5.30641,3.87510,4.35856,4.98473,5.12398,4.67731,2.54475,5.50740,4.92591,4.58375,3.57529,4.06745,4.65832,2.16081,5.13174
x9,1.93231,2.89387,4.63083,3.64912,2.71038,3.15208,3.61765,2.99150,2.90374,4.05411,3.21436,2.88650,1.81759,3.10980,1.08671,2.66890,3.39675,3.09428,3.22483,2.43470,3.54289,4.89127,4.04585,0.47239,2.78607,4.77127,2.11893,4.26255,4.10990,4.78949,1.20512,1.28189,3.34660,2.13230,3.07543,2.53010,4.25542,5.39057,2.63389,1.86206,2.40454,4.32538,2.57713,3.00662,3.30363,1.27060,3.07583,3.53826,1.67358,1.71178,3.87934,4.79523,2.57677,3.35274,3.07109,5.12263,2.18690,3.84246,3.80182,4.20686,3.55205,3.18092,3.84485,4.12706,3.20963,4.24165,3.23760,5.02784,5.05976,4.73436,4.10120,4.74514,4.27510,5.63246,2.49575,4.92136,4.31164,3.87169,3.06841,3.40190,4.44591,5.24258,4.50846,3.10578,4.35773,5.68388,3.93100,2.12531,2.61096,3.59663,3.57945,2.98799,4.37378,5.33644,3.11114,5.56344,3.72141,3.89589,3.00423,4.52595
x10,2.66096,1.64247,3.12123,2.68905,2.96961,3.12241,2.13976,3.81995,3.73000,2.69588,5.20333,2.53642,3.57891,2.47416,4.12614,2.26259,5.43151,2.77078,3.66497,2.71460,3.78011,2.69599,2.79381,0.91842,2.97424,3.97009,5.20381,1.72219,3.79694,3.67287,2.87936,2.07977,2.02042,4.50098,1.35447,5.72874,3.98214,5.51574,3.49309,3.52065,3.94067,1.00952,2.84368,2.46462,2.84526,5.42058,3.04508,3.71871,2.90290,5.40046,5.17328,3.70821,4.83737,3.47494,4.09648,6.37097,4.09891,3.89877,3.58149,5.12938,5.16730,3.33606,3.80255,5.63875,4.37010,3.27003,4.26633,4.58654,4.86267,3.51776,4.95818,4.66260,6.21175,3.64596,2.21031,5.40855,3.99388,3.70607,1.80106,3.33545,1.63055,6.39868,3.62107,3.79235,4.59431,3.15837,3.42392,4.45728,4.98865,2.98850,4.29093,4.71940,4.03779,4.24473,5.20243,3.30456,4.30249,6.90654,3.48554,3.32344
