id,rL,rLrL,rQvrai
1,-0.75050,-0.78127,-0.79195
2,-1.33535,-1.27528,-1.29733
3,-0.85780,-0.87569,-0.86253
4,-1.23493,-1.19406,-1.22973
5,-1.17010,-1.14082,-1.14889
6,-0.53541,-0.58686,-0.66439
7,-0.70452,-0.74028,-0.75770
8,-1.25355,-1.20922,-1.11874
9,-0.81630,-0.83937,-0.87190
10,-0.74436,-0.77581,-0.81487
11,-1.21010,-1.17374,-1.16688
12,-0.44715,-0.50511,-0.55957
13,-1.21700,-1.17939,-1.23796
14,-0.57288,-0.62122,-0.48158
15,-0.67284,-0.71186,-0.80751
16,-0.95345,-0.95843,-0.95099
17,-0.83885,-0.85914,-0.86835
18,-0.56686,-0.61571,-0.68562
19,-1.20543,-1.16991,-1.12330
20,-0.78399,-0.81092,-0.85777
21,-1.56009,-1.45165,-1.40430
22,-0.90533,-0.91697,-0.88539
23,-0.65794,-0.69845,-0.71028
24,-0.89217,-0.90557,-0.80319
25,-1.07124,-1.05845,-1.04842
26,-0.82369,-0.84586,-0.92171
27,-0.50789,-0.56149,-0.52257
28,-1.01197,-1.00838,-0.85937
29,-0.74094,-0.77278,-0.79420
30,-1.31918,-1.26230,-1.37134
31,-0.93657,-0.94393,-0.91552
32,-0.98943,-0.98920,-0.94501
33,-1.29937,-1.24634,-1.29609
34,-0.92350,-0.93267,-1.01173
35,-1.16653,-1.13787,-1.16763
36,-0.90020,-0.91253,-0.90800
37,-1.16591,-1.13736,-1.17953
38,-1.42511,-1.34662,-1.34374
39,-0.65574,-0.69646,-0.67756
40,-0.96579,-0.96901,-0.95270
41,-1.09389,-1.07745,-1.02141
42,-0.64367,-0.68557,-0.66150
43,-1.16622,-1.13762,-1.04371
44,-1.27851,-1.22949,-1.21311
45,-0.90905,-0.92019,-0.94086
46,-1.26158,-1.21576,-1.18776
47,-0.96697,-0.97001,-0.99346
48,-0.78917,-0.81549,-0.75767
49,-1.00378,-1.00142,-1.07463
50,-1.08334,-1.06861,-0.97431
51,0.89591,0.88111,0.90051
52,1.30722,1.35899,1.39778
53,1.27398,1.31945,1.22176
54,0.77376,0.74400,0.69153
55,0.83089,0.80785,0.86375
56,0.89048,0.87497,0.94643
57,1.08684,1.09983,1.01630
58,1.40511,1.47642,1.45487
59,0.81195,0.78663,0.82786
60,0.59600,0.54842,0.53855
61,1.09938,1.11438,1.02903
62,0.72454,0.68938,0.64323
63,1.06425,1.07368,1.06199
64,1.15871,1.18356,1.17457
65,0.82518,0.80145,0.81619
66,0.93567,0.92621,0.99867
67,1.16041,1.18555,1.18494
68,1.42602,1.50169,1.56555
69,0.46863,0.41116,0.43283
70,0.74395,0.71088,0.68603
71,0.79381,0.76635,0.78775
72,0.43482,0.37513,0.33715
73,0.85565,0.83568,0.88058
74,0.85503,0.83497,0.80035
75,0.90353,0.88973,0.82803
76,0.62891,0.58427,0.60689
77,0.66100,0.61939,0.63857
78,1.22235,1.25834,1.19302
79,0.63563,0.59162,0.61414
80,1.50247,1.59461,1.71426
81,1.10021,1.11535,1.13519
82,0.55566,0.50469,0.54410
83,0.65722,0.61525,0.58332
84,0.95865,0.95239,0.96427
85,0.79502,0.76771,0.76224
86,0.72915,0.69448,0.71652
87,1.44849,1.52891,1.52855
88,0.87037,0.85226,0.86207
89,1.20973,1.24346,1.17333
90,1.26318,1.30663,1.21687
91,0.88243,0.86587,0.82844
92,0.88895,0.87324,0.92845
93,1.17453,1.20209,1.21967
94,1.05086,1.05820,1.00994
95,1.33827,1.39608,1.42726
96,0.71684,0.68086,0.60971
97,0.94455,0.93631,0.88580
98,1.25127,1.29252,1.29700
99,1.20727,1.24057,1.36505
100,0.97144,0.96699,0.97338
