id,rL,rLrL,rQvrai
1,-0.77016,-0.79808,-0.87708
2,-1.31356,-1.25646,-1.13761
3,-1.34029,-1.27788,-1.14786
4,-1.07112,-1.05736,-1.05561
5,-1.58129,-1.46620,-1.56576
6,-1.06141,-1.04920,-1.00890
7,-0.94397,-0.94946,-0.94813
8,-0.97982,-0.98012,-1.03514
9,-1.16698,-1.13712,-1.19478
10,-0.89924,-0.91093,-0.87791
11,-0.85157,-0.86954,-0.88980
12,-0.86668,-0.88270,-0.77518
13,-1.18703,-1.15363,-1.10915
14,-1.07588,-1.06135,-1.02484
15,-0.57128,-0.61937,-0.51739
16,-0.79405,-0.81915,-0.82567
17,-1.15664,-1.12859,-1.11216
18,-0.89661,-0.90865,-0.87356
19,-0.93326,-0.94026,-1.01162
20,-1.16938,-1.13910,-1.17121
21,-0.92948,-0.93701,-1.01749
22,-1.07048,-1.05682,-0.99773
23,-0.46401,-0.52054,-0.62675
24,-1.21571,-1.17715,-1.07726
25,-1.03254,-1.02487,-0.98350
26,-1.10602,-1.08655,-1.15637
27,-0.83195,-0.85240,-0.92932
28,-0.73543,-0.76729,-0.78093
29,-1.11073,-1.09048,-1.10232
30,-0.92634,-0.93430,-0.86731
31,-0.85342,-0.87115,-0.99202
32,-0.85916,-0.87615,-0.80507
33,-1.62292,-1.49785,-1.45660
34,-0.87310,-0.88827,-0.83391
35,-1.15618,-1.12820,-1.07236
36,-0.57547,-0.62320,-0.56846
37,-0.83237,-0.85277,-0.89185
38,-0.86792,-0.88377,-0.92636
39,-0.75621,-0.78573,-0.83028
40,-0.65793,-0.69795,-0.67439
41,-0.46298,-0.51958,-0.49339
42,-1.25420,-1.20851,-1.23777
43,-1.22689,-1.18628,-1.23762
44,-1.11924,-1.09757,-1.14802
45,-1.15298,-1.12556,-1.16809
46,-0.48642,-0.54133,-0.45643
47,-1.00530,-1.00180,-1.03398
48,-0.69102,-0.72767,-0.73341
49,-0.82369,-0.84518,-0.87750
50,-0.53673,-0.58773,-0.64076
51,1.10915,1.12479,1.10163
52,1.20339,1.23500,1.21549
53,1.41984,1.49313,1.44257
54,0.78932,0.76056,0.75016
55,0.60768,0.56047,0.51448
56,0.95516,0.94753,0.91228
57,1.38643,1.45283,1.39377
58,1.02211,1.02416,1.06499
59,0.62102,0.57500,0.59319
60,0.89851,0.88320,0.99919
61,0.46107,0.40252,0.40699
62,1.00952,1.00970,1.02665
63,1.37767,1.44229,1.46021
64,1.31046,1.36182,1.43917
65,1.27000,1.31370,1.23715
66,0.60735,0.56011,0.55659
67,0.77179,0.74104,0.67145
68,1.40848,1.47941,1.43704
69,1.02643,1.02913,1.00489
70,1.01379,1.01461,1.01076
71,0.40424,0.34216,0.35646
72,0.95508,0.94744,0.94887
73,0.51410,0.45929,0.54127
74,1.09936,1.11342,1.13625
75,1.37872,1.44356,1.38651
76,1.14812,1.17021,1.16640
77,0.63639,0.59177,0.53603
78,0.89733,0.88187,0.98785
79,0.75997,0.72790,0.63752
80,0.82688,0.80255,0.85566
81,1.13769,1.15803,1.14055
82,0.44121,0.38137,0.39336
83,0.42627,0.36550,0.34698
84,1.06581,1.07454,1.10921
85,0.82441,0.79978,0.75934
86,0.54395,0.49142,0.46999
87,0.92598,0.91434,0.85701
88,1.17965,1.20711,1.16346
89,1.09076,1.10343,1.07702
90,1.07206,1.08177,1.20973
91,1.36190,1.42335,1.39290
92,0.97634,0.97170,0.94821
93,0.78056,0.75080,0.72353
94,1.00437,1.00379,0.99575
95,0.82824,0.80407,0.91009
96,0.75551,0.72295,0.71934
97,1.40326,1.47311,1.49040
98,0.98667,0.98352,0.95397
99,1.09505,1.10841,1.17541
100,1.07801,1.08866,1.14888
