Gene,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id21,id22,id23,id24,id25,id26,id27,id28,id29,id30,id31,id32,id33,id34,id35,id36,id37,id38,id39,id40,id41,id42,id43,id44,id45,id46,id47,id48,id49,id50,id51,id52,id53,id54,id55,id56,id57,id58,id59,id60,id61,id62,id63,id64,id65,id66,id67,id68,id69,id70,id71,id72,id73,id74,id75,id76,id77,id78,id79,id80,id81,id82,id83,id84,id85,id86,id87,id88,id89,id90,id91,id92,id93,id94,id95,id96,id97,id98,id99,id100
x1,4.16978,2.16870,2.65878,2.19999,1.67513,1.22240,3.07243,0.97182,4.44524,2.19659,2.47391,4.28693,2.86306,2.29948,3.68669,3.58999,2.99159,3.22196,3.51516,2.64702,2.76891,3.25274,3.40515,2.20099,3.97406,3.09625,3.46690,3.35906,2.12490,4.37462,2.94920,2.49867,3.21785,2.11030,2.57130,2.60858,1.91740,1.84422,2.95991,2.85080,4.06668,3.11279,4.15145,3.28976,2.98248,2.99878,1.06884,2.64947,4.53276,3.00314,3.14748,4.43023,4.10583,2.45798,4.89135,3.89325,3.85369,4.44237,4.23768,4.22941,4.55009,3.95315,3.02002,3.69833,4.49892,2.74504,4.00703,3.86981,3.09836,3.74328,5.77105,1.59829,2.11410,4.70010,4.51559,5.96546,3.44527,5.06131,3.35985,5.08897,4.08550,4.61401,5.15058,3.96381,3.18840,2.81913,4.43338,3.16302,4.59848,2.32185,3.96344,4.45219,3.67884,3.87908,2.98766,5.49630,5.03580,3.82366,4.37701,4.70773
x2,3.09768,2.48377,4.02079,1.77882,4.48660,4.46971,2.45333,2.26652,3.12143,1.68583,2.64614,2.38714,2.37308,3.85397,3.76422,3.31917,3.15366,3.61818,3.66276,0.63452,4.07669,4.01922,2.56150,4.23292,4.91194,1.79531,2.62655,2.24108,2.12918,1.91370,2.14748,3.45833,3.22461,3.96738,2.37363,4.26358,2.90363,3.29075,3.94407,3.47793,3.36553,4.03935,4.34083,4.59868,3.45990,3.20960,3.94281,3.42930,4.13958,2.09588,3.94135,5.22935,3.98414,1.72137,3.27845,3.86429,2.01362,3.61488,3.02981,4.61550,3.93237,5.56989,5.10466,3.04943,3.57754,3.70478,1.57366,3.07830,4.28432,5.00145,1.65361,4.22923,2.94740,3.72312,4.42663,2.77470,3.64373,5.24178,4.17935,5.28847,5.18163,3.91100,6.31992,3.48078,3.27921,6.31799,4.01372,5.53609,5.26514,3.82384,3.96120,2.79379,3.13324,4.36988,2.43120,3.28137,4.99322,4.01390,4.32762,3.87032
x3,4.46931,3.65815,2.54641,3.92169,2.11327,4.29395,4.42112,3.04990,3.07967,2.14717,1.43576,2.02763,2.96375,4.99085,1.86308,1.58326,3.10481,4.07919,1.89170,2.05186,3.21480,2.11411,1.81164,0.80142,0.45940,2.66176,3.22126,4.48931,3.82987,2.74198,2.11273,2.60552,4.07721,3.21527,2.68330,2.41517,2.48135,1.55098,4.13203,2.52226,3.68316,2.38223,2.15299,3.91045,1.40327,3.67220,2.61020,4.53801,2.34960,3.87051,3.09372,4.48416,4.17846,5.21850,5.05475,5.02723,4.85974,3.92682,4.64054,4.94214,4.21589,3.90541,6.40624,5.23940,4.76740,2.61731,3.67334,1.70941,5.35260,5.89005,5.23954,4.13887,3.41168,3.40296,3.94079,3.43407,3.97895,2.03459,4.93561,3.43003,4.52477,4.30030,4.18763,4.87107,4.33463,2.62548,2.91529,4.68444,3.91151,2.81297,3.86907,4.08448,3.94977,3.74468,5.59262,3.23107,4.55118,4.72181,5.36904,2.28609
x4,0.44435,3.62031,3.39935,0.75350,0.56424,1.66827,3.16678,2.06433,2.85385,2.81894,1.89169,3.74371,3.55601,2.48265,3.44017,4.63195,2.47706,3.18476,2.85432,2.44825,3.57830,3.27516,2.17842,3.06065,3.96139,3.80325,1.55825,2.97842,1.93561,2.79936,0.22739,2.49892,1.53414,2.79646,3.12171,2.40912,3.94957,1.75251,3.85719,2.08353,2.18244,4.64110,1.25032,1.94665,2.72099,1.44087,2.49253,3.64027,3.21191,2.33387,5.15526,3.18558,5.27985,5.08343,3.59149,2.99592,3.23061,3.56813,4.22086,4.21864,4.51881,5.40266,4.84358,4.03864,3.91953,4.98419,4.89855,4.32406,4.30917,4.12517,3.42198,3.32951,3.99586,2.27894,4.90591,4.21284,3.83965,4.70573,2.95363,4.99766,2.79835,5.56541,4.50145,3.54602,2.82579,3.56609,4.59642,3.67529,3.23344,3.77349,5.09326,4.74395,5.22050,2.98499,2.68716,4.72855,4.80271,6.26496,4.90308,4.91762
x5,2.62922,0.38272,1.85219,2.64492,3.44796,3.40920,3.69539,4.24769,3.77162,4.26957,2.72580,5.15295,4.23128,3.57832,3.26300,4.05582,4.44753,2.36333,2.48897,4.68379,1.65301,1.85967,3.99798,3.12869,4.52685,2.75470,3.43731,2.07176,2.76256,1.86873,4.45845,2.76750,3.79559,2.78224,1.69840,1.67325,1.32536,1.57163,2.90025,2.52235,4.27211,1.26271,2.64408,4.26959,1.98840,4.78172,2.14264,3.36469,1.78042,2.30306,5.68697,2.84769,5.57593,5.32394,4.48386,4.55174,4.45820,4.24092,4.13765,3.21848,4.10157,3.40006,3.99065,4.40101,2.99796,5.20046,6.15412,5.19234,6.32570,2.75560,4.71328,3.76511,3.86450,3.91655,3.88431,4.00165,5.12847,4.98097,2.82839,4.50929,2.34561,3.57149,3.50690,4.29898,4.21230,3.55846,2.51010,4.53844,3.77714,4.39373,4.08650,3.33990,4.66776,3.77114,4.23798,5.66229,5.78334,5.16420,2.90504,3.91957
x6,2.54742,3.06163,5.48096,3.15310,4.11479,2.22368,1.98431,2.28953,2.35396,0.53598,3.94816,3.98692,3.03899,2.23388,4.63514,2.13710,1.86085,4.60441,3.11322,1.84407,3.27449,3.50957,1.88367,4.33448,4.46655,2.85358,1.16361,1.67718,5.50442,1.94765,3.88113,3.54705,4.59208,0.82756,4.77615,1.37285,2.57091,2.63258,1.85548,2.94372,3.63382,0.26391,1.47545,4.24549,2.98745,3.99538,2.05726,3.01465,2.78600,1.81922,3.52724,4.37562,4.35502,2.43907,4.63063,3.31055,4.80729,4.49688,4.00278,3.82362,3.79948,3.46415,3.47873,4.81635,5.14107,2.77044,4.76320,6.05839,4.56093,3.94049,4.90231,3.92939,3.15451,2.80444,3.59150,6.70949,4.58857,3.91353,3.01206,3.49792,6.10223,3.16894,5.11516,4.20014,3.41782,2.88091,4.41731,3.14926,5.62198,3.38365,3.73809,6.25556,5.01133,4.45183,1.99446,3.88034,2.60069,3.74206,2.26201,3.87467
x7,2.68434,0.63085,3.79931,3.64432,5.03598,3.43156,2.49021,3.88442,1.65784,2.50552,4.73874,2.45631,1.47990,3.17952,3.30525,4.83103,3.06001,3.16754,2.16645,1.83133,2.21016,3.81321,2.22647,3.53182,4.86148,4.43813,3.06084,2.61244,5.30549,3.99328,2.10714,3.03530,3.35904,2.50591,1.70546,0.06498,2.51913,3.41186,2.65057,2.35563,3.36812,3.22198,3.05868,2.93215,3.33457,2.59429,2.34364,1.35053,3.28362,2.31144,5.33423,4.74207,3.10370,3.74003,4.00745,4.07954,2.26670,4.95028,4.72603,4.08927,2.22230,3.82638,2.49344,5.32113,3.47467,4.10545,3.49813,3.63507,5.54165,4.36032,4.31952,3.98092,4.27028,3.91897,3.91738,3.23175,3.52527,6.05460,4.44647,4.05769,3.18993,5.30467,3.85648,3.23494,3.77062,5.25386,1.71109,5.15039,3.35053,3.88511,4.68713,4.91511,2.67849,2.62842,4.20576,3.67373,3.99024,4.37059,3.47120,5.11098
x8,2.03396,2.17674,3.67588,4.48004,2.03242,2.15468,2.86179,3.99454,3.20960,1.41514,3.35916,2.40295,4.30884,6.18525,3.47254,4.41261,3.88627,2.63766,3.06960,3.18793,2.73413,3.15217,3.22789,4.87159,2.15215,4.38107,2.31756,2.63380,2.57589,3.41588,2.52315,2.00216,3.26204,3.86430,3.74093,2.45487,2.40967,3.51104,3.27265,1.87856,2.11696,2.09075,2.61607,2.63904,2.70548,0.15544,2.26294,2.99592,4.42803,3.98949,2.36489,2.36265,4.45087,3.31185,1.31114,4.84271,3.29668,2.36084,3.96956,4.80567,4.13620,3.61244,4.68734,3.65460,4.02747,5.06565,4.40620,5.35098,3.24358,4.87008,3.61253,4.98889,3.50896,2.71190,2.49654,5.66319,4.86211,4.77562,3.26498,3.71957,4.88259,3.72057,3.60796,2.41139,4.44054,3.80644,3.69300,2.89971,2.67804,2.55668,2.12089,2.55534,4.98525,4.07976,5.06873,4.51580,3.14438,4.18779,3.49478,2.19988
x9,3.66492,2.88485,2.22909,1.28856,2.63268,1.88493,1.85058,3.42744,1.30660,4.47230,3.99740,5.11530,1.91406,1.95871,2.09116,3.32115,2.57969,1.79892,3.79803,3.14364,4.79794,4.11358,3.84686,3.53399,1.50757,2.22370,2.56507,3.64046,2.66013,2.23924,3.01481,3.12131,4.60464,3.04642,2.61124,1.71948,2.11496,2.30542,0.62483,2.00120,3.57975,4.01982,2.27014,1.96502,4.13041,2.57360,2.95831,4.27416,3.05999,3.66293,5.55410,4.78606,4.44254,3.99423,2.92845,3.44326,4.57893,2.14781,2.10938,3.85205,4.86640,5.18198,3.76678,3.27833,3.01997,2.53344,4.08245,4.09906,4.23040,3.96643,4.38255,4.00013,5.77806,4.07512,3.80089,2.42090,6.26172,1.76278,3.41412,4.42536,4.56927,4.45320,4.71448,5.42943,5.21180,3.44464,2.41862,4.49753,2.57582,3.55630,5.08721,3.43011,5.32952,4.44006,3.81818,4.84345,4.01426,2.25872,4.02382,4.17037
x10,4.64640,4.39530,2.67198,1.84457,2.39598,3.73761,2.60055,3.29113,4.29191,1.90914,2.18007,3.47144,1.42476,4.17324,1.26759,2.48392,1.89536,3.24310,2.09110,4.63088,2.42153,4.16162,3.21865,2.12085,2.37628,2.16122,3.47087,1.59702,3.28572,3.04061,2.62166,3.15122,2.54428,3.43679,1.85414,2.84825,2.03351,1.79929,1.93744,1.69405,1.94764,1.50520,2.83912,2.75403,5.78695,1.99736,4.41658,2.84757,3.16936,4.89735,4.10736,4.54045,4.97693,2.64194,4.85414,4.60346,1.33230,4.10471,3.85667,6.56107,3.17555,3.78933,5.27835,3.07622,3.93867,4.16670,3.72250,4.31951,5.50408,4.80482,2.76032,3.38219,4.71193,4.85174,2.97046,3.43933,3.93415,4.79690,4.15371,3.14945,1.79259,3.33073,3.68373,3.30206,4.25391,4.35205,4.44498,4.10095,4.50724,5.47474,4.32957,4.16546,2.98029,5.25312,3.59464,3.98418,4.45957,2.41239,4.10406,3.30894
x11,0.91895,3.97843,5.45831,1.52267,4.33646,2.15144,3.40868,1.20504,3.17196,1.70641,2.27685,1.84478,3.08344,4.10518,2.47803,3.62651,6.07577,2.75953,3.86427,4.10786,3.52803,2.08881,3.65211,2.79149,3.36676,1.41718,3.18930,3.08241,3.15640,2.88521,3.79576,2.53081,2.45589,2.46600,3.08076,2.99485,2.13611,3.58670,1.98766,0.92902,3.48402,2.53400,3.53080,4.33371,1.76284,2.80168,4.00941,3.80354,2.80177,3.28313,3.78206,3.47881,4.36692,3.69518,4.50681,4.33652,4.11537,6.11873,3.60002,5.45748,2.28007,5.19365,3.70155,3.74810,2.03935,3.88858,3.90340,4.00163,5.35940,4.24371,5.49180,5.16298,4.88776,4.07618,4.12826,3.61947,4.79936,2.83956,2.79587,4.91004,3.87950,3.56094,2.68546,3.57878,4.58405,5.14367,1.68530,4.89800,4.32029,3.20442,4.62836,4.37167,1.89633,4.26298,4.68509,4.05322,4.81538,3.68880,3.64782,4.54065
x12,4.03458,4.78465,2.11028,1.17595,2.50691,2.09444,2.10117,2.97930,2.23742,1.62801,3.21906,2.22023,3.01346,2.13554,3.14534,3.00352,4.24233,6.15914,2.44726,4.17964,4.31388,3.95552,1.53831,2.16026,3.02686,3.14306,2.59946,4.97831,2.20803,4.06612,2.68481,4.58399,3.72953,2.10573,1.60942,1.70050,1.59462,1.79564,3.74873,2.28763,3.80734,1.99906,1.66310,0.08256,3.62804,4.34904,2.93628,3.11226,3.08608,1.28548,5.78420,2.77456,4.46331,3.11927,4.97008,3.35873,3.31713,4.01340,5.31064,3.88268,3.78017,4.14692,3.47663,3.85094,5.62698,3.26661,3.30551,4.47469,3.71108,5.18856,2.92486,4.26411,3.82462,3.64319,2.56202,4.58676,3.95059,2.53426,4.51233,2.42790,4.59709,5.62703,5.33323,3.19705,3.90439,4.76827,4.20432,3.85348,5.34300,4.48055,4.15547,0.75029,4.27489,4.53639,4.28269,5.83333,2.93955,3.67871,5.20519,5.15122
