id,rL,rLrL,rQvrai
1,-0.89138,-0.90603,-0.87520
2,-0.37219,-0.43674,-0.46050
3,-0.93071,-0.93991,-0.94692
4,-0.97721,-0.97967,-0.93843
5,-1.10550,-1.08765,-1.05854
6,-0.77907,-0.80799,-0.84882
7,-0.92963,-0.93899,-0.97337
8,-1.02022,-1.01615,-0.95068
9,-1.10561,-1.08775,-1.12174
10,-1.34607,-1.28341,-1.32731
11,-0.91078,-0.92277,-0.97466
12,-0.79257,-0.81987,-0.79509
13,-1.35309,-1.28899,-1.28639
14,-0.69746,-0.73553,-0.71870
15,-0.92991,-0.93923,-0.89477
16,-0.96642,-0.97047,-0.91537
17,-1.02736,-1.02218,-1.07273
18,-0.68888,-0.72786,-0.75415
19,-0.63874,-0.68278,-0.66465
20,-0.84040,-0.86177,-0.84113
21,-0.82216,-0.84583,-0.77818
22,-0.97744,-0.97986,-1.00694
23,-1.15954,-1.13239,-1.17161
24,-1.20282,-1.16790,-1.15914
25,-1.17684,-1.14662,-1.16511
26,-0.98851,-0.98928,-1.03857
27,-0.85310,-0.87283,-0.89310
28,-0.99132,-0.99167,-1.00229
29,-0.54647,-0.59883,-0.65003
30,-1.24261,-1.20030,-1.29815
31,-0.92601,-0.93588,-0.89930
32,-1.19034,-1.15769,-1.18994
33,-1.31953,-1.26224,-1.22859
34,-0.86559,-0.88368,-0.84198
35,-0.83501,-0.85706,-0.87885
36,-0.54643,-0.59880,-0.57959
37,-0.69341,-0.73192,-0.71818
38,-0.69587,-0.73412,-0.82831
39,-0.60946,-0.65628,-0.69073
40,-1.03387,-1.02766,-1.05387
41,-0.52876,-0.58258,-0.60383
42,-1.44770,-1.36347,-1.36818
43,-0.90920,-0.92142,-0.84523
44,-1.34703,-1.28417,-1.20083
45,-1.08465,-1.07027,-1.03534
46,-0.84199,-0.86314,-0.83668
47,-0.99840,-0.99768,-1.02083
48,-1.60210,-1.48209,-1.42655
49,-1.27426,-1.22590,-1.10481
50,-1.09962,-1.08276,-1.09042
51,0.83012,0.80711,0.73502
52,1.35484,1.41874,1.42065
53,1.05350,1.06238,0.95826
54,1.00135,1.00211,0.87227
55,0.39509,0.33171,0.33803
56,1.36653,1.43284,1.42965
57,1.27032,1.31740,1.33364
58,0.94504,0.93749,0.93725
59,1.30778,1.36218,1.35546
60,0.82296,0.79905,0.85512
61,1.19215,1.22464,1.23653
62,1.19273,1.22532,1.27030
63,0.94153,0.93348,1.14219
64,0.85648,0.83684,0.79403
65,1.19114,1.22344,1.14135
66,1.22717,1.26607,1.28269
67,1.43832,1.51990,1.63839
68,0.92297,0.91229,0.87842
69,1.04345,1.05073,1.01045
70,1.32369,1.38127,1.46965
71,0.86182,0.84287,0.81271
72,0.92479,0.91436,0.90394
73,0.99391,0.99355,1.10200
74,0.90064,0.88688,0.90239
75,1.07739,1.09013,1.03507
76,0.33810,0.27156,0.34230
77,1.15965,1.18634,1.16427
78,0.59603,0.54773,0.68669
79,0.61654,0.57012,0.55250
80,0.66784,0.62642,0.61685
81,0.98817,0.98694,1.06516
82,1.03630,1.04245,0.94798
83,0.81073,0.78531,0.91542
84,0.89680,0.88251,0.78023
85,1.09463,1.11020,1.12950
86,1.26505,1.31111,1.34483
87,0.98324,0.98128,0.92335
88,0.96175,0.95662,0.91038
89,1.06392,1.07447,1.00446
90,1.22590,1.26457,1.31221
91,0.55015,0.49786,0.38302
92,0.49949,0.44318,0.42314
93,0.70493,0.66736,0.67145
94,0.76760,0.73702,0.69782
95,0.70722,0.66989,0.63055
96,0.83676,0.81459,0.86318
97,0.89984,0.88596,0.83352
98,0.96946,0.96545,0.97471
99,1.18094,1.21140,1.20671
100,0.85654,0.83691,0.78863
