id,rL,rLrL,rQvrai
1,-1.04701,-1.03554,-1.07984
2,-0.98661,-0.98441,-1.04170
3,-0.87697,-0.89023,-0.86161
4,-1.07303,-1.05740,-1.12040
5,-0.95597,-0.95827,-0.97221
6,-0.87998,-0.89284,-0.83735
7,-1.10823,-1.08681,-1.04138
8,-0.89411,-0.90508,-0.90500
9,-1.50984,-1.40942,-1.31924
10,-1.27924,-1.22709,-1.21896
11,-0.76822,-0.79507,-0.80053
12,-0.69637,-0.73123,-0.75886
13,-0.81056,-0.83232,-0.74618
14,-1.11612,-1.09337,-0.97893
15,-1.19621,-1.15952,-1.12770
16,-0.84748,-0.86460,-0.91807
17,-1.45239,-1.36474,-1.33719
18,-0.83856,-0.85682,-0.91528
19,-0.92239,-0.92947,-0.80901
20,-1.07734,-1.06101,-1.06243
21,-0.97790,-0.97699,-1.04749
22,-0.95168,-0.95461,-0.97261
23,-0.79662,-0.82009,-0.79211
24,-0.66331,-0.70160,-0.68038
25,-0.73455,-0.76524,-0.79232
26,-0.85862,-0.87429,-0.82584
27,-0.61178,-0.65510,-0.65821
28,-0.81229,-0.83384,-0.79349
29,-1.10465,-1.08383,-1.17383
30,-0.76268,-0.79017,-0.82085
31,-1.04987,-1.03794,-1.06633
32,-1.21755,-1.17699,-1.17347
33,-1.10001,-1.07996,-1.14172
34,-0.68386,-0.72004,-0.74467
35,-0.61570,-0.65865,-0.59225
36,-1.30796,-1.25023,-1.25119
37,-1.16254,-1.13183,-1.18551
38,-1.05060,-1.03856,-1.07380
39,-1.26576,-1.21620,-1.17350
40,-0.64576,-0.68581,-0.70210
41,-0.91070,-0.91939,-0.92024
42,-0.93413,-0.93955,-0.82542
43,-1.02448,-1.01653,-0.99617
44,-0.85983,-0.87535,-0.90242
45,-0.98017,-0.97893,-1.00659
46,-0.98264,-0.98103,-0.98647
47,-0.89333,-0.90440,-0.87186
48,-1.11404,-1.09164,-1.17807
49,-1.19530,-1.15877,-1.24192
50,-0.69558,-0.73053,-0.65190
51,0.61029,0.56260,0.49901
52,0.86439,0.84348,0.84174
53,0.84744,0.82444,0.80106
54,0.87783,0.85859,0.86444
55,0.73391,0.69805,0.72196
56,0.88556,0.86730,0.82755
57,1.56322,1.66508,1.69229
58,0.90444,0.88861,0.89353
59,1.21306,1.24438,1.27012
60,0.84515,0.82187,0.81891
61,1.14856,1.16887,1.24139
62,0.98834,0.98394,0.97407
63,1.48555,1.57021,1.57428
64,0.93092,0.91859,0.93331
65,0.76850,0.73636,0.72130
66,0.97113,0.96430,0.97862
67,1.36717,1.42731,1.52953
68,1.07662,1.08536,1.03678
69,1.31630,1.36654,1.39690
70,0.91068,0.89566,0.92514
71,0.81389,0.78689,0.79708
72,1.19399,1.22200,1.21298
73,0.70621,0.66750,0.72120
74,0.75291,0.71907,0.75759
75,1.24448,1.28140,1.26071
76,0.92056,0.90684,0.85504
77,1.38167,1.44470,1.42741
78,0.54442,0.49134,0.44467
79,0.90504,0.88928,0.93213
80,1.01127,1.01018,1.03382
81,0.27549,0.20707,0.27862
82,0.72635,0.68970,0.72431
83,1.41067,1.47957,1.54406
84,0.98698,0.98238,0.98014
85,1.09092,1.10191,1.00913
86,0.99740,0.99429,1.03542
87,0.50640,0.45051,0.43246
88,1.15679,1.17847,1.09366
89,1.01336,1.01257,1.01931
90,1.21028,1.24112,1.16052
91,0.61888,0.57194,0.56668
92,0.72925,0.69290,0.66735
93,1.03135,1.03322,0.97026
94,0.66941,0.62710,0.58535
95,1.31025,1.35934,1.39731
96,0.99954,0.99675,0.94719
97,0.95415,0.94497,0.93665
98,1.24536,1.28244,1.19453
99,0.70341,0.66442,0.64559
100,0.88078,0.86191,0.92150
