id,rL,rLrL,rQvrai
1,-0.73872,-0.77054,-0.76561
2,-1.26013,-1.22152,-1.27411
3,-0.61397,-0.65712,-0.74042
4,-0.69282,-0.72906,-0.72729
5,-1.14810,-1.12776,-1.00560
6,-1.20730,-1.17752,-1.20194
7,-0.43966,-0.49506,-0.54298
8,-0.68488,-0.72185,-0.75754
9,-1.02355,-1.02151,-0.93384
10,-1.06429,-1.05650,-0.96031
11,-0.81097,-0.83525,-0.80721
12,-1.13399,-1.11583,-1.02321
13,-0.83900,-0.86017,-0.86769
14,-1.28950,-1.24581,-1.25486
15,-0.87220,-0.88954,-0.91076
16,-1.20844,-1.17847,-1.12088
17,-0.87977,-0.89621,-0.92516
18,-0.72892,-0.76170,-0.81583
19,-0.87604,-0.89292,-0.91906
20,-0.73160,-0.76412,-0.68152
21,-1.57313,-1.47434,-1.48561
22,-1.02325,-1.02125,-0.97973
23,-0.24334,-0.30756,-0.34000
24,-0.55223,-0.60019,-0.42083
25,-0.88782,-0.90330,-0.88355
26,-1.16107,-1.13871,-1.21944
27,-0.47499,-0.52825,-0.58477
28,-1.57365,-1.47475,-1.43985
29,-0.10497,-0.17224,-0.11094
30,-0.87457,-0.89162,-0.97362
31,-1.05652,-1.04984,-0.89730
32,-0.69622,-0.73214,-0.75532
33,-0.88813,-0.90357,-0.92249
34,-1.27422,-1.23319,-1.28765
35,-0.89540,-0.90997,-0.96008
36,-1.32593,-1.27578,-1.20846
37,-1.14847,-1.12808,-1.21144
38,-1.42022,-1.35251,-1.43118
39,-0.65345,-0.69324,-0.73169
40,-1.18494,-1.15878,-1.10982
41,-1.61031,-1.50348,-1.43835
42,-1.25454,-1.21688,-1.19341
43,-0.93651,-0.94600,-0.93017
44,-0.96608,-0.97177,-1.01479
45,-1.00187,-1.00280,-0.99005
46,-1.00547,-1.00591,-0.98600
47,-1.27861,-1.23681,-1.29205
48,-0.18958,-0.25530,-0.32990
49,-0.88428,-0.90019,-0.97946
50,-0.90200,-0.91577,-0.90751
51,1.33856,1.39598,1.34378
52,1.06046,1.07166,1.21948
53,0.81813,0.79769,0.78358
54,0.81950,0.79921,0.72010
55,0.59574,0.55334,0.52871
56,0.87141,0.85723,0.81605
57,1.04136,1.04977,1.06656
58,0.78502,0.76088,0.70545
59,0.94077,0.93533,0.91177
60,1.65796,1.78155,1.81033
61,0.51943,0.47105,0.39377
62,1.04776,1.05710,0.99325
63,0.99596,0.99796,1.10952
64,0.98378,0.98410,1.02753
65,0.74558,0.71723,0.66416
66,1.28377,1.33125,1.33258
67,0.43083,0.37653,0.26403
68,0.95755,0.95433,1.01482
69,1.20080,1.23400,1.27037
70,0.98115,0.98111,1.03418
71,1.26286,1.30665,1.27695
72,0.96799,0.96617,0.99187
73,0.41703,0.36190,0.40207
74,0.80552,0.78365,0.74926
75,1.24916,1.29058,1.20558
76,1.35539,1.41596,1.35403
77,0.70065,0.66776,0.63415
78,1.24345,1.28388,1.21699
79,1.06092,1.07219,1.01879
80,1.17052,1.19875,1.23936
81,1.18124,1.21121,1.18600
82,0.49995,0.45018,0.36717
83,0.75718,0.73004,0.76665
84,1.39128,1.45867,1.43360
85,0.65392,0.61661,0.72825
86,1.07595,1.08944,1.09503
87,0.28018,0.21825,0.19844
88,0.85896,0.84329,0.86047
89,0.84757,0.83054,0.84903
90,1.15002,1.17495,1.18935
91,0.76568,0.73945,0.71853
92,0.93388,0.92755,0.91473
93,1.23895,1.27860,1.28832
94,0.43757,0.38368,0.39045
95,0.76772,0.74171,0.80281
96,1.20329,1.23691,1.26330
97,1.08967,1.10523,1.10831
98,1.06547,1.07741,1.09523
99,0.91196,0.90281,1.02705
100,0.86618,0.85138,0.86948
