id,rL,rLrL,rQvrai
1,-1.38326,-1.30264,-1.24410
2,-0.67789,-0.71477,-0.71861
3,-0.66670,-0.70482,-0.67444
4,-0.76559,-0.79207,-0.76956
5,-0.81730,-0.83709,-0.87872
6,-0.78237,-0.80672,-0.68743
7,-0.97068,-0.96818,-1.00989
8,-1.08452,-1.06310,-1.01968
9,-1.10597,-1.08077,-1.05741
10,-0.89543,-0.90432,-0.88199
11,-1.09368,-1.07065,-1.13608
12,-1.00071,-0.99341,-1.04016
13,-0.81011,-0.83085,-0.73867
14,-0.84240,-0.85879,-0.90326
15,-0.87557,-0.88732,-0.93615
16,-0.98256,-0.97818,-0.94435
17,-0.73037,-0.76117,-0.80312
18,-0.76561,-0.79209,-0.77629
19,-0.55535,-0.60476,-0.62847
20,-0.94827,-0.94925,-0.91851
21,-0.83330,-0.85093,-0.91885
22,-0.78439,-0.80848,-0.77996
23,-0.80957,-0.83039,-0.83373
24,-1.17074,-1.13366,-1.15879
25,-0.83619,-0.85343,-0.84844
26,-0.88784,-0.89783,-0.86212
27,-1.04750,-1.03246,-1.01144
28,-1.21497,-1.16941,-1.18444
29,-1.03547,-1.02245,-1.08210
30,-0.82915,-0.84734,-0.85128
31,-1.06518,-1.04712,-1.06799
32,-1.04804,-1.03290,-1.07025
33,-1.29098,-1.23013,-1.27015
34,-0.69592,-0.73076,-0.75258
35,-1.27713,-1.21913,-1.24853
36,-1.08495,-1.06346,-1.06470
37,-1.33242,-1.26285,-1.30565
38,-1.15128,-1.11784,-1.14017
39,-0.67819,-0.71504,-0.66521
40,-0.67791,-0.71479,-0.63161
41,-1.46996,-1.36956,-1.41347
42,-0.94519,-0.94664,-0.94782
43,-0.73654,-0.76660,-0.73251
44,-1.09530,-1.07198,-1.06086
45,-0.97741,-0.97384,-0.98619
46,-1.50528,-1.39649,-1.43492
47,-1.15693,-1.12244,-1.02687
48,-0.38166,-0.44483,-0.32340
49,-1.13888,-1.10772,-1.16881
50,-0.78550,-0.80945,-0.79845
51,1.32880,1.38057,1.28185
52,0.56023,0.50409,0.57448
53,0.74542,0.70689,0.71101
54,0.57276,0.51765,0.56320
55,1.34043,1.39454,1.34343
56,0.57971,0.52517,0.53869
57,1.21191,1.24135,1.26129
58,1.62517,1.74308,1.71139
59,1.13865,1.15517,1.12055
60,0.72314,0.68221,0.77555
61,1.08761,1.09563,1.00908
62,0.69138,0.64716,0.64921
63,0.49857,0.43776,0.42225
64,0.56460,0.50882,0.58228
65,0.54774,0.49062,0.43183
66,1.04147,1.04215,1.07549
67,1.15732,1.17706,1.11610
68,1.02643,1.02479,1.10874
69,1.36615,1.42550,1.43384
70,1.24722,1.28318,1.30423
71,0.98359,0.97553,0.91313
72,0.99809,0.99217,0.96262
73,1.20774,1.23642,1.22871
74,1.34069,1.39485,1.40751
75,1.33707,1.39050,1.41160
76,1.24993,1.28639,1.28437
77,1.31091,1.35912,1.31083
78,0.33008,0.25950,0.21128
79,0.88675,0.86524,0.88895
80,0.78327,0.74899,0.74060
81,1.30583,1.35304,1.32099
82,1.17858,1.20204,1.21724
83,1.50772,1.59778,1.62167
84,0.65725,0.60968,0.67445
85,0.41603,0.34988,0.32352
86,0.68410,0.63915,0.60581
87,1.46041,1.53986,1.54347
88,0.81910,0.78905,0.74035
89,0.84051,0.81309,0.83714
90,0.79135,0.75801,0.78744
91,0.30710,0.23553,0.20552
92,0.96692,0.95644,0.95963
93,0.95944,0.94789,0.89919
94,1.05818,1.06148,1.06419
95,0.69770,0.65413,0.67391
96,0.94219,0.92820,0.91331
97,0.65691,0.60930,0.66095
98,0.73327,0.69342,0.67798
99,1.24465,1.28013,1.36320
100,0.98803,0.98063,0.94414
