id,rL,rLrL,rQvrai
1,-1.20081,-1.16934,-1.17267
2,-1.17305,-1.14633,-1.20048
3,-0.96828,-0.97315,-0.92974
4,-1.02243,-1.01954,-1.01077
5,-0.73372,-0.76730,-0.72749
6,-0.76665,-0.79669,-0.83094
7,-1.45188,-1.37236,-1.37802
8,-1.02712,-1.02354,-1.08071
9,-0.55580,-0.60584,-0.69062
10,-0.97457,-0.97857,-0.97741
11,-0.92119,-0.93247,-0.99117
12,-1.16421,-1.13898,-1.08682
13,-0.17829,-0.24802,-0.31043
14,-0.91365,-0.92592,-0.87476
15,-1.52996,-1.43364,-1.54704
16,-0.89589,-0.91048,-0.93221
17,-0.92265,-0.93374,-0.88736
18,-0.72826,-0.76242,-0.77999
19,-0.57858,-0.62677,-0.62569
20,-1.00042,-1.00074,-1.00570
21,-1.19887,-1.16774,-1.21091
22,-0.77999,-0.80855,-0.87273
23,-0.96517,-0.97048,-1.04292
24,-0.97677,-0.98046,-0.93110
25,-1.39980,-1.33100,-1.36685
26,-1.55936,-1.45648,-1.43632
27,-1.30807,-1.25720,-1.18910
28,-0.44513,-0.50308,-0.49883
29,-0.55786,-0.60773,-0.57368
30,-0.34860,-0.41201,-0.37358
31,-1.11048,-1.09406,-1.03134
32,-0.98658,-0.98888,-1.10027
33,-1.20434,-1.17226,-1.00834
34,-0.89367,-0.90854,-0.89977
35,-1.25964,-1.21773,-1.23960
36,-0.39262,-0.45370,-0.36884
37,-1.12465,-1.10595,-1.13714
38,-0.66838,-0.70854,-0.72920
39,-0.85286,-0.87286,-0.74568
40,-0.75386,-0.78529,-0.70569
41,-1.19174,-1.16183,-1.12596
42,-0.83830,-0.86007,-0.84431
43,-1.24108,-1.20252,-1.18311
44,-1.27732,-1.23218,-1.20482
45,-0.69103,-0.72898,-0.76275
46,-1.52066,-1.42638,-1.41474
47,-0.85349,-0.87341,-0.93972
48,-0.68925,-0.72737,-0.75101
49,-0.99590,-0.99687,-1.07437
50,-0.78311,-0.81131,-0.72721
51,1.02524,1.03081,1.07032
52,0.81504,0.79231,0.83639
53,0.81014,0.78682,0.75851
54,0.84327,0.82396,0.84789
55,0.83671,0.81659,0.83549
56,0.85316,0.83508,0.77428
57,1.37559,1.44258,1.40468
58,0.65198,0.61171,0.56095
59,0.88295,0.86866,0.83809
60,0.77290,0.74526,0.68977
61,0.88169,0.86723,0.81728
62,1.00112,1.00311,0.99085
63,1.20528,1.24019,1.29443
64,0.55895,0.51040,0.51908
65,1.14541,1.17003,1.16521
66,1.16620,1.19434,1.15957
67,1.02608,1.03178,1.05115
68,0.80288,0.77870,0.82420
69,1.26715,1.31322,1.24200
70,0.47582,0.42093,0.42490
71,1.12564,1.14698,1.18379
72,1.40463,1.47751,1.50889
73,0.91789,0.90820,0.96365
74,1.41910,1.49496,1.46561
75,0.51792,0.46612,0.47184
76,1.41148,1.48577,1.37704
77,0.47411,0.41910,0.37742
78,1.06288,1.07419,1.08145
79,0.89672,0.88422,0.86523
80,0.79285,0.76750,0.68169
81,0.92078,0.91147,0.87788
82,1.63933,1.76431,1.77557
83,1.02447,1.02992,1.01497
84,0.72728,0.69463,0.69421
85,1.04698,1.05584,1.04916
86,0.89499,0.88226,0.89117
87,0.89830,0.88600,0.94380
88,1.19824,1.23192,1.18678
89,0.99189,0.99254,1.05607
90,0.69213,0.65582,0.75945
91,0.89006,0.87670,0.94283
92,0.43758,0.38012,0.30875
93,0.83212,0.81145,0.81962
94,1.25517,1.29904,1.32419
95,0.47925,0.42461,0.39371
96,1.37349,1.44006,1.42512
97,0.94991,0.94460,0.93509
98,0.76426,0.73565,0.85063
99,1.01994,1.02471,1.02909
100,1.11910,1.13937,1.17017
