id,rL,rLrL,rQvrai
1,-0.80465,-0.82952,-0.85216
2,-0.71193,-0.74752,-0.76730
3,-0.49898,-0.55427,-0.60606
4,-1.11930,-1.09814,-1.10598
5,-1.29800,-1.24405,-1.28540
6,-0.95615,-0.96072,-0.99405
7,-0.53186,-0.58455,-0.64439
8,-0.89028,-0.90410,-0.86352
9,-1.28488,-1.23349,-1.21219
10,-1.01188,-1.00811,-0.89314
11,-1.44224,-1.35831,-1.34932
12,-0.90266,-0.91479,-0.89748
13,-0.54047,-0.59246,-0.57696
14,-0.60659,-0.65278,-0.57865
15,-0.64640,-0.68877,-0.76484
16,-1.29832,-1.24431,-1.24413
17,-1.13655,-1.11243,-1.17802
18,-0.51016,-0.56458,-0.60827
19,-0.88603,-0.90042,-0.92351
20,-0.89846,-0.91117,-0.91422
21,-1.49815,-1.40175,-1.38277
22,-0.95622,-0.96078,-0.95825
23,-1.39007,-1.31734,-1.23291
24,-0.81428,-0.83796,-0.81556
25,-0.53944,-0.59151,-0.64933
26,-0.76631,-0.79576,-0.79977
27,-1.26976,-1.22131,-1.27240
28,-1.01304,-1.00909,-0.90390
29,-1.14817,-1.12204,-1.20788
30,-1.08235,-1.06737,-1.01337
31,-0.77656,-0.80482,-0.82212
32,-1.46178,-1.37354,-1.35707
33,-1.47648,-1.38497,-1.39823
34,-0.84729,-0.86679,-0.83257
35,-1.08478,-1.06940,-1.10687
36,-1.36070,-1.29410,-1.31101
37,-0.98485,-0.98518,-1.03990
38,-0.73529,-0.76830,-0.81150
39,-0.82274,-0.84537,-0.87105
40,-0.84114,-0.86143,-0.73603
41,-0.55599,-0.60667,-0.63835
42,-0.93531,-0.94288,-0.96486
43,-1.12792,-1.10529,-1.12956
44,-0.90774,-0.91917,-0.92625
45,-1.08101,-1.06625,-0.96053
46,-1.15257,-1.12566,-1.12662
47,-0.51530,-0.56932,-0.55463
48,-0.92514,-0.93415,-0.96214
49,-0.81852,-0.84168,-0.77605
50,-0.83529,-0.85633,-0.79720
51,1.11907,1.13751,1.23153
52,1.12333,1.14249,1.08078
53,1.14248,1.16489,1.09821
54,1.22513,1.26220,1.35017
55,0.77236,0.74176,0.71020
56,0.97754,0.97378,0.93125
57,0.85415,0.83348,0.84963
58,0.34141,0.27513,0.18096
59,1.14090,1.16303,1.17388
60,0.71245,0.67521,0.72822
61,0.79042,0.76193,0.81525
62,0.99993,0.99948,1.01489
63,0.94894,0.94105,0.90575
64,1.19576,1.22749,1.19039
65,0.44983,0.38989,0.39525
66,1.23877,1.27835,1.21992
67,0.94904,0.94117,1.00391
68,0.38668,0.32283,0.31939
69,0.96133,0.95521,0.85881
70,0.59987,0.55163,0.51832
71,0.87876,0.86129,0.90274
72,1.00832,1.00913,1.01098
73,1.25893,1.30229,1.32851
74,1.24109,1.28110,1.30126
75,0.79591,0.76806,0.76353
76,0.94006,0.93092,0.93425
77,1.33722,1.39581,1.38290
78,1.71892,1.86503,1.87482
79,1.11610,1.13405,1.06985
80,1.05892,1.06755,1.09355
81,0.72285,0.68673,0.73490
82,0.99884,0.99822,0.97070
83,0.89881,0.88400,0.91697
84,0.83691,0.81407,0.80725
85,0.54621,0.49339,0.52658
86,0.87511,0.85715,1.01705
87,0.69296,0.65368,0.59436
88,1.09380,1.10805,1.02917
89,1.25547,1.29818,1.37331
90,0.69408,0.65492,0.61387
91,0.98966,0.98768,0.97271
92,1.23084,1.26896,1.25594
93,0.65556,0.61253,0.52579
94,1.23928,1.27896,1.31850
95,0.39103,0.32743,0.35762
96,1.59899,1.71523,1.62240
97,1.00449,1.00472,1.09394
98,0.97808,0.97439,0.92874
99,0.65849,0.61574,0.62299
100,1.05490,1.06290,1.09626
